emotion,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
feliz,-464.5390625,38.81608582,-14.36376762,5.421507835,7.98840189,-6.833978176,-10.91637707,-5.782842159,-14.62641239,-0.109437965,-6.377495289,-3.168156385,-2.237942457
feliz,-350.3838196,22.16815186,-24.08997345,-1.514880061,-6.06086874,-16.068367,-11.25208855,-16.56740189,-16.30282211,-2.412383556,-12.34652805,-11.86323929,0.912073553
feliz,-505.5578308,46.75522232,-1.639951944,3.150317907,-2.423065662,-2.22848773,-2.500651598,-4.373956203,-10.26755142,-7.361983776,-1.791110516,-3.636438847,-2.184047699
feliz,-545.1398926,40.88318634,-18.86449814,3.314293385,-1.248575807,-11.07456207,-6.116152287,-12.75921249,-9.952271461,1.003675461,-10.06966209,-2.369845629,-8.548221588
feliz,-528.9385986,34.8698616,-6.726167202,-0.616343379,-7.230903625,0.869774103,-16.13978195,-7.768034458,-9.186016083,-5.827167988,-1.42426312,-7.817798138,-2.18904376
feliz,-447.1828308,11.65669537,-38.91567612,-1.316427588,-12.19938946,-23.30770302,-7.442299843,-19.17622566,-2.918075085,-4.914313793,-9.120227814,5.328087807,-1.489034295
feliz,-500.9703369,58.10987473,-11.15882397,13.73779297,12.73479176,-5.367442131,-1.252769589,-0.471946537,-7.640393734,2.230970621,-0.318986297,1.058810949,-0.400025636
feliz,-520.0863037,29.78966713,-9.495820999,5.796796799,-5.974442959,-14.38776684,-14.70827866,-10.98191166,-8.302330971,-1.795072913,-12.47753716,-5.797523022,-4.226698875
feliz,-485.4602966,38.73134995,-5.713625431,4.887477875,-0.547161222,5.173163414,-4.663787842,-9.026834488,-7.244775772,-0.027366875,-0.904558003,-6.400279045,1.029861212
feliz,-461.6863403,16.18598366,-33.52153015,-3.715780973,-6.232138634,-13.50150394,-12.44028473,-11.28623962,-13.31723118,1.739347696,-7.179388046,-8.278609276,1.858062148
feliz,-496.2165222,44.47925568,-5.133742332,10.61937714,-0.921792865,4.399441719,-9.489510536,-11.71845436,-9.24591732,-1.501284361,1.584665418,-9.393461227,-0.587788165
feliz,-473.6564636,22.77918625,-27.78159332,-2.476642847,-15.72208214,-15.86923218,-14.93058777,-16.87676048,-7.820433617,-3.133400917,-3.393984795,-1.086893201,-2.769492865
feliz,-501.4150391,60.54876709,-11.12534809,9.911538124,5.790587425,-9.850236893,-6.386974812,-7.422348499,-13.89575386,0.7018013,-4.698919296,-7.727378368,-0.681558013
feliz,-496.138855,27.61267281,-6.020209312,-7.917145729,-2.565775871,-8.113092422,-14.13292885,-13.03823662,-16.51125717,-1.68146944,-9.784535408,-12.25969982,-4.693559647
feliz,-517.1776733,31.99477196,-10.63978577,-3.719707727,-3.773357391,-8.749662399,-10.08832264,-5.038707733,-14.4038887,-4.867411613,-3.239462376,-6.210693836,-4.835205555
feliz,-543.2559814,28.83758736,-20.07619858,2.055343628,-11.48695278,-14.74763298,-12.24066448,-11.39085102,-11.41421413,-3.277886868,-9.38877964,0.508272111,-9.591917992
feliz,-539.1985474,49.67279434,-8.996246338,6.914048195,-1.124002576,-3.32954669,-9.793233871,-9.628173828,-17.2083416,-7.140058994,-1.76785171,-7.012469769,-0.280771166
feliz,-535.5787354,36.26327896,-22.62244987,4.016813755,-8.625279427,-12.71210384,-9.146528244,-14.39633846,-6.273566723,-5.957327843,-10.96557331,-1.818345308,-11.75615788
feliz,-398.993988,46.39180756,-11.25584793,-5.967058659,-3.279987335,1.220975041,-15.306036,-9.986510277,-9.571619987,-12.80763912,2.081650019,-10.4022665,-5.597724438
feliz,-463.1829529,24.79351616,-25.70760918,0.523593187,-9.254232407,-13.26186562,-11.20235825,-17.99828911,-5.264430523,-5.445825577,-9.750964165,-11.56193829,-6.168905258
feliz,-563.3649902,43.99181747,-0.286531419,5.565063953,0.916098893,-0.770639837,-5.660745144,-4.331173897,-9.818234444,-8.509373665,2.015370369,-5.190903187,-4.964748383
feliz,-441.9270935,20.75512123,-47.17067337,-3.995280266,-4.296936035,-25.52717209,-18.92112541,-12.23352146,-10.75646877,3.731397629,-11.28387451,4.7141366,13.8390131
feliz,-451.8401794,48.62304688,-11.48398113,5.86183691,8.803365707,-10.3136549,-16.78572083,-3.584847689,-7.820215225,0.055020344,-4.183502674,-3.263660431,2.868707895
feliz,-542.6259155,49.68072891,-22.96277237,9.118454933,1.538718343,-11.66479397,-3.759558916,-13.14497089,-4.376731873,-2.83953023,-9.663784027,-5.542610645,-5.659840107
feliz,-506.0227356,60.68213654,-8.945005417,6.156165123,10.1429987,-4.160777092,-9.935585022,-10.76399708,-15.68421173,-1.457597256,-4.252170086,-3.868325472,-0.557704806
feliz,-358.6942139,27.17629433,-31.60157394,-0.722206831,-2.088922977,-18.58697701,-10.27268982,-18.13578987,-17.38893318,0.774266601,-14.39502525,-8.621026039,-1.181408286
feliz,-514.7466431,43.19160461,5.772205353,4.243601799,-0.762097061,-0.543047488,-4.018764019,-3.258511066,-5.76255846,-7.570064545,-0.528138757,-1.954663157,-2.9782269
feliz,-465.526062,29.99250603,-30.15967941,-6.86828804,-4.911931992,-18.73394585,-8.147643089,-12.08395767,-12.61826801,0.476910114,-10.52312565,-1.488616943,-5.751332283
feliz,-547.8469849,40.49422073,-7.278452396,0.548973083,-6.667853355,0.910597503,-13.98338127,-6.798316002,-8.340428352,-4.81870842,-0.683978379,-6.63094759,-2.211905479
feliz,-470.8772888,12.60325527,-29.54463768,-0.783191562,-9.421602249,-21.83276558,-5.856674194,-18.65208626,-6.147674561,-6.880629063,-8.298609734,6.133313179,5.840023994
feliz,-565.1936035,57.31354523,-13.67228413,16.51254272,11.57880306,-4.328179359,-0.833168447,-0.589005768,-6.02286005,2.04937315,2.491305113,2.398041487,-0.845051587
feliz,-531.8301392,36.17726517,-9.51429081,5.053874493,-3.236758232,-11.96756458,-10.89947224,-9.773921013,-6.809903622,1.997819662,-8.246624947,-5.596961021,-0.614378691
feliz,-493.3898621,36.77481461,-2.448190451,2.340914726,-0.345947832,3.63819623,-3.731341124,-7.84291172,-7.350037575,-1.322656989,-3.617823124,-5.669363022,-0.660552442
feliz,-409.9781494,8.036108971,-25.47977257,-8.056433678,-7.822403908,-10.43547821,-8.744299889,-9.364064217,-10.21047401,0.318891823,-8.535004616,-4.455140114,0.287950963
feliz,-597.3228149,54.1975708,13.43555546,18.30000496,0.987631381,6.363744259,-1.902703643,-2.335675716,-7.223956108,-2.598310232,1.653268099,-7.384871483,-1.09848249
feliz,-418.2966919,10.28239918,-31.42413902,-14.00789833,-16.70163345,-18.26778984,-12.18017769,-16.12797928,-7.386582851,1.461316109,3.919155121,12.93155479,5.820007324
feliz,-456.2424622,52.53640747,-15.02660847,10.11749744,2.260363817,-11.23726463,-6.025092125,-6.554767132,-16.30713844,-1.898292899,-4.601018906,-9.430438995,-0.895669341
feliz,-521.5596313,34.55546188,-15.53792191,-8.617990494,-0.302230239,-11.49104595,-14.85265255,-14.16818714,-14.40821457,-0.563316345,-8.015696526,-12.11956024,-4.521972656
feliz,-544.7561646,36.53553391,-9.965967178,-0.021955326,-2.154502869,-8.839380264,-8.041414261,-5.668819904,-14.59971905,-5.107196808,-2.836567879,-6.866610527,-4.725960732
feliz,-505.6766357,19.30639267,-21.61610794,-4.34545517,-14.98601818,-15.21278858,-12.57638836,-9.631833076,-9.908499718,-4.637377262,-11.37529564,-2.09689641,-8.963336945
feliz,-537.942627,51.92928696,-19.07866287,10.93519974,-2.784123898,-5.725093365,-16.18966866,-5.519322395,-19.68313408,-7.478786469,1.312491298,-11.19076633,-1.787761211
feliz,-532.65802,29.11041832,-38.52357101,7.920295715,-22.63635063,-15.39566517,1.428213358,-20.56809616,-5.916052818,-3.078436136,-13.50804234,-2.511739731,-13.98993874
feliz,-422.5944519,63.90820313,-27.57616043,4.258152485,-6.323757172,-1.970990896,-14.18058872,-13.46342468,-16.05688667,-14.79411507,1.644733548,-9.126502037,-9.172472
feliz,-526.8820801,27.01799774,-30.9705162,5.164199352,-15.10205555,-15.76467133,-3.976583719,-21.23845673,-8.458992958,-5.628929615,-9.553118706,-8.711271286,-9.546065331
feliz,-629.3794556,60.05252838,0.743112326,16.00330925,4.775053978,-3.248798847,-1.406072855,-2.169873476,-6.711204529,-3.269276381,2.193542719,-2.266916752,-5.160774231
feliz,-582.9483643,36.48197937,-40.44477081,8.069876671,-13.16590118,-22.78639412,2.118931532,-17.69860268,-11.38967323,4.134135246,-10.2205677,-10.67942047,-9.215273857
feliz,-614.5802612,58.93663025,-17.44651985,18.81733513,3.066729307,-17.0535965,-11.17229176,-8.356428146,-7.575116158,-3.518830776,-6.016413689,-2.901783705,-1.530531049
feliz,-577.7816162,34.28158569,-23.0387001,4.273028851,-6.518801689,-16.29265785,0.244659111,-12.90226555,-2.247702837,-4.878643036,-3.443521976,-3.596238613,-4.064138412
feliz,-515.708252,82.96366882,-28.50782204,11.73737621,7.960215092,-23.71833801,-13.49770355,-2.185531139,-9.95206356,-6.338740826,-8.088750839,-6.455105782,-3.650399208
feliz,-401.640564,36.20993805,-38.49703598,9.497494698,-9.424250603,-29.98346138,-4.105236053,-26.39256859,-21.7185955,-2.336072445,-12.0387516,-13.90910721,-3.79168129
feliz,-582.1235352,65.64761353,2.202264547,8.212762833,0.988121212,0.476853162,-4.850280285,-4.219797611,-10.59192276,-5.738776207,1.642035007,-6.178388119,-3.830227852
feliz,-493.6427307,35.95980072,-30.42876244,6.474202156,-5.28245163,-14.75814819,-6.80148983,-14.62608051,-11.63501835,3.199775696,-7.866528511,-1.21752727,-6.240368366
feliz,-534.0169678,56.43043518,-17.59878922,13.07877064,0.888568521,-3.919786453,-13.36524487,-4.711782455,-13.73833275,2.901183128,0.591066003,-9.23418045,4.817688942
feliz,-516.4567261,32.16677475,-27.41379547,3.981312513,-8.297708511,-17.3520031,-3.472667694,-14.80131626,-4.314935207,-3.589360237,-8.29324913,-1.558803797,-6.716132164
feliz,-488.3285522,59.51777649,-26.09861755,16.63272667,4.541699409,-13.26672745,-1.111965537,-2.033556461,-11.95104313,0.654966593,-3.924283266,-1.835593581,-3.597526789
feliz,-553.3353882,44.65510941,-18.2663002,5.173276901,-2.165007353,-17.92950439,-8.841057777,-15.28707886,-7.467624664,1.90982163,-13.36754704,-5.266138077,1.296224356
feliz,-529.7889404,62.98720932,-15.1197958,7.669486046,4.620859146,-3.12574172,-1.797268987,-5.481114388,-14.30406761,2.506164312,-1.038704515,-6.362386703,7.03514719
feliz,-548.3884888,51.29498672,-9.617284775,14.62097359,-1.274891615,-2.315395594,-5.625576496,-5.640666485,-12.66956329,0.536112547,4.460519791,-10.85859966,1.905588746
feliz,-536.5998535,12.70617294,-31.30463028,-3.0487113,-14.7128582,-17.92951202,-7.099864006,-21.09640884,-11.87675762,-1.969746828,-16.99081612,-4.786910057,-12.00047874
feliz,-502.9211731,67.78631592,-18.07363319,7.608720303,2.226296663,-14.33870888,-14.65168762,-2.280403852,-24.1602993,-8.764913559,6.320808887,-12.21219635,-2.222677469
feliz,-492.2875671,16.59360504,-21.07731438,-5.496959209,-15.42467308,-15.14412212,-7.323613167,-14.11267376,-20.36457062,-0.762341917,-7.66668272,-13.77827835,-7.128773689
feliz,-525.4030151,58.24494171,-20.43388367,10.41324425,12.5961256,-7.737928867,-10.31941509,-7.144495487,-12.59654522,-2.733965158,4.403024673,-3.594626188,0.261388123
feliz,-511.4139099,31.21269035,-27.86829948,-6.501893997,-18.59300804,-18.14272308,-8.179883957,-15.19388294,-8.608005524,-4.580266953,-9.264697075,-3.283474445,-13.83656502
feliz,-537.7539673,58.14004898,-22.28955078,12.7736702,0.548505068,-5.221027851,-16.05782509,-5.860365391,-21.03415298,-8.284555435,1.113631129,-12.50838661,-3.215678215
feliz,-512.0834961,28.13149261,-40.69884109,7.017476559,-20.63121986,-14.81137085,0.773753703,-20.30142212,-7.991360664,-2.792275667,-13.24448586,-2.603942394,-12.85089207
feliz,-457.2535095,58.66842651,-25.88491249,4.656957626,-8.971645355,-2.223365068,-16.50712395,-11.77583885,-18.17941093,-13.83939266,3.879523039,-14.48224068,-7.145145893
feliz,-499.7496643,29.04766083,-28.51446342,8.735445976,-14.06038761,-12.89494133,-5.890381336,-18.95333481,-5.451907158,-4.890502453,-7.978388786,-7.327836037,-10.41491985
feliz,-583.6582642,61.01078033,1.168937445,15.64731789,4.018902302,-1.797751904,-3.237420559,-0.337797046,-5.047205925,-1.293594241,2.507571459,-2.522964001,-3.219004154
feliz,-572.6439819,31.98665428,-40.62133026,10.92556286,-12.09073067,-23.37167549,0.014350623,-20.34215164,-9.744347572,7.198805332,-13.80147934,-7.996674061,-9.286747932
feliz,-633.8295898,58.95618057,-17.02628899,17.24331665,2.613713503,-15.69502068,-9.074112892,-9.10963726,-5.91266346,-3.232727289,-6.151064873,-2.154371738,-4.103701591
feliz,-569.1431885,32.43622971,-23.8937397,7.499222279,-4.016957283,-16.68141937,0.181493953,-10.69588757,-3.484223366,-5.183059216,-3.930968046,-3.029211521,-3.07853055
feliz,-524.9651489,82.3457489,-30.72408104,8.760890961,4.400044441,-22.99053764,-14.93591881,-0.779238343,-14.27314568,-7.633430958,-6.263354301,-7.92027998,-5.628252506
feliz,-388.1722412,34.73406219,-39.33433151,7.185477734,-7.634723663,-29.69530869,-8.849507332,-23.36920738,-21.32187271,-0.050663963,-9.828154564,-15.72245216,-2.565927982
feliz,-578.357666,64.67681885,4.095228672,7.912796021,1.975765467,-0.055071909,-4.798360825,-3.975273371,-11.76548958,-5.340462685,1.973675609,-5.65189743,-4.415573597
feliz,-517.6585083,31.38863945,-30.21970177,2.836302042,-11.55155659,-15.95871067,-11.21773434,-15.92348194,-16.007761,-0.184082657,-11.30350113,-3.698694468,-9.828000069
feliz,-570.1707153,57.22733688,-16.96968269,11.39884758,-4.119125366,-3.911260605,-14.10967827,-3.790748358,-11.13791656,-3.312281847,4.896023273,-9.428281784,3.817171097
feliz,-529.131897,34.03277588,-27.93241119,4.369664192,-14.552742,-17.69310379,-4.335191727,-15.78872871,-4.470809937,-4.349104404,-8.475599289,-4.122363091,-6.71884203
feliz,-513.8659058,64.15483093,-22.96313095,17.61685944,7.386253834,-8.294687271,-0.832528293,-2.199001312,-10.97216129,3.019491673,-1.570014119,-0.666149557,-1.71622026
feliz,-584.8442383,39.69607925,-13.48222065,9.062102318,-3.106950521,-17.11131859,-9.224601746,-15.25707054,-9.179371834,2.844136715,-15.08927727,-6.679109097,1.507177234
feliz,-498.0057983,66.48419952,-23.48382378,7.919269085,2.86605382,-4.089095116,-2.571895838,-10.40595341,-20.21299934,2.225618362,-1.074219823,-6.577445507,7.140526295
feliz,-544.4559326,47.86768723,-11.93046093,15.54305077,-3.14012146,0.688161731,-5.22435236,-6.820692539,-12.83047199,-2.879547119,3.761549711,-9.013994217,1.713190198
feliz,-515.8372192,13.43246174,-24.92752266,-0.889385641,-12.86125088,-17.41053963,-4.608000278,-17.34525871,-6.655364513,-3.545943737,-13.6083374,-1.763094783,-12.44389534
feliz,-507.6743469,65.44901276,-18.5942173,3.904261827,3.667276621,-12.18468094,-14.81566525,-2.539648771,-24.16212463,-7.832016468,7.221406937,-12.34566975,-3.146862984
feliz,-476.3616638,13.64783573,-20.08478165,-7.596710682,-16.13240623,-16.03939819,-6.824860573,-16.02636528,-20.89301491,-0.108198054,-9.320792198,-14.74244976,-6.949455738
feliz,-558.1176147,64.41249847,-11.03110409,9.691763878,14.76490211,-2.38502574,-3.660035133,-2.835818052,-9.351093292,-2.457437754,6.446455002,0.349955469,2.192414999
feliz,-540.2990723,31.60562706,-25.36381531,-9.074814796,-17.96393013,-19.22618294,-10.93196392,-13.35448742,-12.85818481,-4.29968977,-10.7458353,-1.262416124,-12.11838913
feliz,-544.8178711,45.82978439,-18.50578308,11.71170425,-5.976642132,-3.209970951,-16.33012581,-8.547761917,-17.15449715,-8.91750145,1.345090508,-9.638965607,-2.475094795
feliz,-534.2807007,27.67569733,-32.26945114,5.403710842,-20.65926552,-11.14689541,-4.558892727,-15.64280319,-7.891579151,-5.31603384,-9.842710495,-5.443649292,-9.888116837
feliz,-446.6036377,51.04046631,-12.59371662,5.170179367,-2.032253981,0.728316307,-16.87342262,-8.126245499,-10.80676556,-12.8104496,3.93100214,-8.937757492,-8.44190979
feliz,-488.3742676,17.85937881,-30.19678688,4.177306652,-15.56393337,-16.78178978,-3.866060495,-19.95611763,-6.727975845,-4.863053799,-9.911735535,-6.814921379,-9.160041809
feliz,-587.0384521,73.14072418,1.812499046,13.09777355,1.471204162,-6.051157475,-5.690664768,-5.746050358,-8.015402794,2.558949709,0.883207142,-5.174622059,-2.830603361
feliz,-579.7527466,28.89184952,-45.33093262,10.5084877,-11.07427311,-22.92741013,-1.91612184,-20.94200134,-6.972011089,6.82702446,-14.94943619,-7.715753078,-5.845824718
feliz,-617.2838135,72.80043793,-11.19432068,26.63469315,9.83751297,-9.058555603,-5.409900188,1.631440878,-1.292597294,4.212398529,1.235002756,3.846439123,4.660101414
feliz,-577.8944702,28.26636696,-16.98715782,3.675518036,-3.294476748,-17.43119431,-0.001134978,-13.28785038,-2.459638834,-4.9016819,-4.759842873,-2.183115959,-3.370886326
feliz,-519.4520264,72.85523987,-27.5050106,10.24819851,6.169160366,-24.71019363,-13.04028034,-2.449956417,-12.8643713,-8.551779747,-7.042448044,-4.710507393,-7.186238289
feliz,-390.8710327,33.54818726,-25.81204796,5.368771076,-12.52342319,-26.10649109,-6.987696648,-23.08111763,-17.30858803,-1.811750174,-13.40984535,-12.67608452,-2.087774277
feliz,-557.4486084,60.38858032,7.254520893,6.063513279,-0.391672611,-0.375701755,-5.001057148,-2.5981884,-9.310071945,-6.356217384,2.916717768,-4.878969669,-2.806620598
feliz,-510.5500793,28.95569611,-32.55052185,-5.925535679,-11.03912163,-20.67897034,-9.089536667,-20.52267456,-20.88515663,3.613734961,-12.25734234,-4.608800888,-10.3424139
feliz,-551.1224365,50.52156448,-16.51852798,12.98635578,-2.717704296,-4.81804657,-16.37839127,-4.74172163,-16.64507484,-3.497067928,2.057320833,-12.62640667,3.81441164
feliz,-590.3297729,26.56419373,-12.24755001,1.926122546,-7.195734024,-17.42069054,-5.459816456,-13.30140305,-3.060347319,-7.975324631,-9.367732048,-6.824713707,-7.174663067
feliz,-556.7860107,68.04280853,-21.21943474,16.29672432,6.596957207,-9.609591484,-6.766372204,-2.914910555,-13.61576462,2.182287455,-3.406214714,-3.934979916,-1.801027536
feliz,-569.5731201,36.59781647,-12.07402611,4.955482483,-5.378243923,-17.35446739,-14.64788246,-14.06385517,-9.675566673,0.200293228,-16.20810318,-7.691763401,0.873563349
feliz,-475.8119507,81.69886017,-18.21728325,4.956469536,1.867848039,0.37819171,-7.023474693,-14.82566643,-21.43843269,1.088809133,-4.137636185,-10.67954922,8.037288666
feliz,-504.0524597,40.8792572,-16.15459633,12.32685375,-6.71614933,-3.417206526,-9.386202812,-8.554408073,-13.28820229,-6.406836987,1.84386003,-10.74229527,0.559384465
feliz,-529.4075317,7.390923023,-28.14033127,-7.057231426,-17.64297485,-19.9467659,-5.816049576,-22.34995651,-9.461912155,-1.665750742,-15.37468052,-1.142520666,-13.73706245
feliz,-478.6509399,65.62378693,-13.28003883,4.810433865,-0.717921853,-10.64434528,-12.25305939,-0.60035944,-23.56496429,-8.001692772,4.862922192,-9.373076439,-2.626200676
feliz,-495.0609131,18.27485085,-17.30913162,-7.471260548,-14.21939182,-13.33463764,-10.60292435,-13.98996258,-21.18173599,-1.938504934,-6.387416363,-14.72319317,-5.754815578
feliz,-506.6323853,51.51462555,-17.35916328,7.012031555,9.593550682,-10.68253899,-6.267858982,-7.015744209,-13.28957081,-3.423787117,2.208003283,-2.945043325,0.840279758
feliz,-515.100647,25.30219269,-17.22568893,-1.713730693,-13.9268589,-14.80249596,-8.791516304,-7.483352184,-8.15511322,-4.4071064,-7.375424385,0.403772563,-9.986129761
feliz,-524.1413574,49.19183731,-16.87513733,6.71597147,-5.156659603,-4.74695158,-17.53384972,-7.872676849,-18.11692619,-8.015892029,1.493338943,-10.55827045,-3.512085676
feliz,-543.9095459,28.18540764,-33.22449112,3.643403053,-18.2422142,-12.3659029,-6.888725758,-18.18989563,-8.844377518,-7.09576416,-11.20901585,-5.678452015,-11.71238422
